name;date;tempmax;tempmin;temp;feelslikemax;feelslikemin;feelslike;dew;humidity;precip;precipprob;precipcover;preciptype;snow;snowdepth;windgust;windspeed;winddir;sealevelpressure;cloudcover;visibility;solarradiation;solarenergy;uvindex;severerisk;sunrise;sunset;moonphase;conditions;description;icon;stations
Yogyakarta;11/5/2020;30.6;23.5;25.7;37.6;23.5;27.2;23.5;88.1;36.6;100;37.5;rain;0;0;31.3;7.6;223.5;1012.8;92.9;;220.3;18.9;8;;2020-11-05T05:09:43;2020-11-05T17:34:30;0.66;Rain, Overcast;Cloudy skies throughout the day with rain.;rain;remote
Yogyakarta;11/6/2020;32.6;22.1;26.8;37.5;22.1;28.9;23.2;82.0;1.0;100;16.7;rain;0;0;24.8;8.6;127.5;1012.6;94.3;;276.0;23.6;9;;2020-11-06T05:09:35;2020-11-06T17:34:44;0.69;Rain, Overcast;Cloudy skies throughout the day with rain in the morning and afternoon.;rain;remote
Yogyakarta;11/7/2020;32.4;23.4;26.7;36.9;23.4;28.2;23.2;82.4;0.7;100;20.8;rain;0;0;26.6;11.2;181.4;1012.0;47.0;;295.4;25.7;10;;2020-11-07T05:09:27;2020-11-07T17:34:58;0.73;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;remote
Yogyakarta;11/8/2020;30.2;23.4;26.1;34.3;23.4;27.4;23.1;84.2;3.8;100;50.0;rain;0;0;28.8;9.4;193.5;1011.7;87.3;;240.9;20.8;8;;2020-11-08T05:09:20;2020-11-08T17:35:13;0.75;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;11/9/2020;34.1;22.8;27.5;39.0;22.8;29.7;22.8;78.0;2.4;100;45.8;rain;0;0;33.8;18.4;204.9;1011.2;66.0;7.1;249.2;21.6;9;;2020-11-09T05:09:14;2020-11-09T17:35:28;0.79;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;96633699999,remote
Yogyakarta;11/10/2020;34.1;23.3;26.8;37.4;23.3;28.0;22.5;79.4;2.9;100;37.5;rain;0;0;31.7;14.8;217.3;1010.7;69.2;7.9;263.8;22.7;9;;2020-11-10T05:09:10;2020-11-10T17:35:44;0.83;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;96633699999,remote
Yogyakarta;11/11/2020;33.1;22.3;27.0;37.1;22.3;28.8;23.0;80.9;3.0;100;45.8;rain;0;0;32.4;18.4;202.3;1011.1;62.3;7.8;233.5;20.1;8;;2020-11-11T05:09:06;2020-11-11T17:36:01;0.86;Rain, Partially cloudy;Becoming cloudy in the afternoon with rain.;rain;96633699999,remote
Yogyakarta;11/12/2020;33.1;23.9;27.8;38.2;23.9;30.4;23.8;80.1;1.2;100;29.2;rain;0;0;32.0;18.4;23.9;1010.8;60.9;7.9;266.1;22.8;9;;2020-11-12T05:09:03;2020-11-12T17:36:19;0.90;Rain, Partially cloudy;Partly cloudy throughout the day with rain in the morning and afternoon.;rain;96633699999,remote
Yogyakarta;11/13/2020;34.1;23.9;27.9;38.4;23.9;30.5;23.9;80.6;9.0;100;54.2;rain;0;0;23.8;14.8;33.8;1009.9;55.7;7.0;251.4;21.7;9;;2020-11-13T05:09:02;2020-11-13T17:36:37;0.93;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;96633699999,remote
Yogyakarta;11/14/2020;34.1;22.9;27.1;39.6;22.9;29.4;23.9;84.0;7.8;100;41.7;rain;0;0;30.2;14.8;241.0;1009.7;71.2;7.4;253.1;21.7;8;;2020-11-14T05:09:01;2020-11-14T17:36:56;0.97;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;96633699999,remote
Yogyakarta;11/15/2020;33.1;23.7;27.1;39.4;23.7;28.8;23.4;81.9;6.4;100;45.8;rain;0;0;29.2;9.4;267.0;1010.9;73.3;7.0;263.6;22.9;9;;2020-11-15T05:09:01;2020-11-15T17:37:16;0.00;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;96633699999,remote
Yogyakarta;11/16/2020;34.1;22.6;27.9;38.4;22.6;29.8;23.1;77.9;2.3;100;41.7;rain;0;0;27.4;14.8;206.4;1010.0;65.8;7.2;253.4;21.8;10;;2020-11-16T05:09:03;2020-11-16T17:37:36;0.03;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;96633699999,remote
Yogyakarta;11/17/2020;33.1;23.8;28.0;38.2;23.8;30.2;23.1;76.6;2.1;100;62.5;rain;0;0;30.2;14.8;193.0;1009.1;56.8;8.0;274.1;23.7;9;;2020-11-17T05:09:05;2020-11-17T17:37:57;0.07;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;96633699999,remote
Yogyakarta;11/18/2020;34.1;23.0;28.3;37.4;23.0;30.2;22.5;74.3;1.6;100;33.3;rain;0;0;25.9;18.4;342.2;1008.6;52.1;8.1;264.3;22.9;10;;2020-11-18T05:09:08;2020-11-18T17:38:19;0.10;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;96633699999,remote
Yogyakarta;11/19/2020;34.1;23.1;27.3;41.6;23.1;29.7;23.7;82.8;15.6;100;54.2;rain;0;0;26.3;11.2;266.3;1009.3;64.0;7.8;254.1;21.8;9;;2020-11-19T05:09:13;2020-11-19T17:38:41;0.13;Rain, Partially cloudy;Becoming cloudy in the afternoon with rain.;rain;96633699999,remote
Yogyakarta;11/20/2020;29.3;23.2;25.5;37.3;23.2;27.4;24.3;93.4;9.8;100;41.7;rain;0;0;28.4;10.8;215.8;1010.0;98.1;;201.4;17.3;6;;2020-11-20T05:09:18;2020-11-20T17:39:04;0.16;Rain, Overcast;Cloudy skies throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;11/21/2020;31.1;23.7;26.7;37.1;23.7;28.9;24.2;86.8;12.9;100;70.8;rain;0;0;26.6;11.2;298.8;1009.5;86.1;7.0;193.9;16.7;8;;2020-11-21T05:09:25;2020-11-21T17:39:28;0.20;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;96633699999,remote
Yogyakarta;11/22/2020;28.6;22.8;25.1;34.1;22.8;26.5;23.2;89.5;16.0;100;70.8;rain;0;0;23.0;14.8;223.1;1010.5;87.4;7.0;153.7;13.3;7;;2020-11-22T05:09:32;2020-11-22T17:39:52;0.25;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;96633699999,remote
Yogyakarta;11/23/2020;32.1;22.5;26.0;35.9;22.5;27.8;23.4;86.8;7.3;100;58.3;rain;0;0;28.1;11.2;228.8;1010.5;76.8;6.4;182.8;15.8;7;;2020-11-23T05:09:41;2020-11-23T17:40:17;0.26;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;96633699999,remote
Yogyakarta;11/24/2020;31.1;23.4;25.3;34.7;23.4;26.0;22.7;86.8;9.8;100;66.7;rain;0;0;29.9;18.4;225.6;1010.4;82.5;7.7;158.1;13.6;6;;2020-11-24T05:09:50;2020-11-24T17:40:42;0.30;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;96633699999,remote
Yogyakarta;11/25/2020;30.1;22.9;25.8;33.4;22.9;27.0;22.1;81.2;11.3;100;75.0;rain;0;0;33.8;22.3;214.8;1009.1;68.1;7.9;218.1;18.7;9;;2020-11-25T05:10:01;2020-11-25T17:41:08;0.33;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;96633699999,remote
Yogyakarta;11/26/2020;32.1;22.6;27.2;35.0;22.6;28.6;22.1;75.7;0.7;100;12.5;rain;0;0;33.1;22.3;233.7;1009.0;62.9;7.3;168.2;14.5;7;;2020-11-26T05:10:12;2020-11-26T17:41:34;0.36;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;96633699999,remote
Yogyakarta;11/27/2020;32.1;23.7;27.0;35.0;23.7;28.2;21.9;75.6;0.5;100;20.8;rain;0;0;25.6;22.3;208.8;1009.8;66.2;7.3;136.5;11.9;6;;2020-11-27T05:10:25;2020-11-27T17:42:01;0.40;Rain, Partially cloudy;Partly cloudy throughout the day with rain in the morning and afternoon.;rain;96633699999,remote
Yogyakarta;11/28/2020;32.1;22.8;25.6;35.9;22.8;26.5;22.7;85.4;2.6;100;45.8;rain;0;0;26.6;14.8;254.4;1009.9;77.6;6.3;198.6;17.0;9;;2020-11-28T05:10:38;2020-11-28T17:42:28;0.43;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;96633699999,remote
Yogyakarta;11/29/2020;28.1;22.6;24.4;31.4;22.6;24.8;22.5;89.7;31.4;100;91.7;rain;0;0;33.8;18.4;254.3;1010.1;85.8;6.7;81.3;7.1;3;;2020-11-29T05:10:52;2020-11-29T17:42:56;0.46;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;96633699999,remote
Yogyakarta;11/30/2020;31.1;22.0;25.2;35.6;22.0;26.4;22.1;84.1;6.7;100;79.2;rain;0;0;23.0;14.8;224.8;1009.9;75.1;7.6;103.7;8.9;5;;2020-11-30T05:11:07;2020-11-30T17:43:24;0.50;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;96633699999,remote
Yogyakarta;12/1/2020;31.1;22.1;26.2;35.6;22.1;27.5;22.5;81.0;3.9;100;54.2;rain;0;0;27.0;14.8;237.8;1009.8;55.8;6.5;257.5;22.1;9;;2020-12-01T05:11:23;2020-12-01T17:43:53;0.53;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;96633699999,remote
Yogyakarta;12/2/2020;31.1;22.2;25.8;36.7;22.2;27.3;23.6;88.7;34.9;100;83.3;rain;0;0;19.4;14.8;353.8;1009.0;81.1;6.8;177.8;15.5;7;;2020-12-02T05:11:40;2020-12-02T17:44:21;0.56;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;96633699999,remote
Yogyakarta;12/3/2020;31.1;23.1;26.3;35.6;23.1;27.7;23.4;85.3;44.8;100;100.0;rain;0;0;26.6;10.8;251.7;1009.2;76.2;6.7;114.1;9.8;5;;2020-12-03T05:11:58;2020-12-03T17:44:51;0.60;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;96633699999,remote
Yogyakarta;12/4/2020;30.1;22.9;25.8;35.2;22.9;27.2;23.1;85.7;25.7;100;100.0;rain;0;0;24.5;13.0;221.9;1009.1;67.9;7.7;109.6;9.5;6;;2020-12-04T05:12:17;2020-12-04T17:45:20;0.63;Rain, Partially cloudy;Becoming cloudy in the afternoon with a chance of rain throughout the day.;rain;96633699999,remote
Yogyakarta;12/5/2020;31.7;22.4;25.7;38.5;22.4;27.1;23.4;88.2;33.3;100;70.8;rain;0;0;25.2;13.0;111.5;1008.5;82.3;6.3;172.4;14.8;6;;2020-12-05T05:12:37;2020-12-05T17:45:50;0.67;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;96633699999,remote
Yogyakarta;12/6/2020;31.1;23.5;26.0;35.6;23.5;27.3;23.1;85.8;38.0;100;87.5;rain;0;0;39.6;22.3;18.8;1007.9;74.1;7.2;183.2;15.9;7;;2020-12-06T05:12:57;2020-12-06T17:46:20;0.70;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;96633699999,remote
Yogyakarta;12/7/2020;29.1;22.6;25.3;32.9;22.6;26.3;23.1;88.2;40.2;100;100.0;rain;0;0;33.5;22.3;11.0;1008.5;72.8;6.2;93.0;7.8;4;;2020-12-07T05:13:18;2020-12-07T17:46:50;0.74;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;96633699999,remote
Yogyakarta;12/8/2020;32.1;22.2;26.6;36.9;22.2;28.1;23.1;82.4;5.1;100;54.2;rain;0;0;35.6;20.5;6.3;1007.4;73.9;6.7;192.8;16.7;7;;2020-12-08T05:13:40;2020-12-08T17:47:21;0.75;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;96633699999,remote
Yogyakarta;12/9/2020;31.1;22.9;26.0;35.6;22.9;27.3;23.0;84.6;5.2;100;50.0;rain;0;0;41.8;18.4;23.4;1006.8;76.1;6.8;213.3;18.4;7;;2020-12-09T05:14:03;2020-12-09T17:47:51;0.81;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;96633699999,remote
Yogyakarta;12/10/2020;30.1;22.6;25.7;35.2;22.6;27.1;23.4;87.5;17.9;100;62.5;rain;0;0;31.3;11.2;3.3;1008.1;77.2;5.7;191.5;16.6;7;;2020-12-10T05:14:26;2020-12-10T17:48:22;0.84;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;96633699999,remote
Yogyakarta;12/11/2020;31.1;23.3;25.9;35.8;23.3;27.1;23.7;88.6;34.8;100;66.7;rain;0;0;28.8;14.8;299.9;1008.9;74.5;5.4;187.4;16.3;9;;2020-12-11T05:14:50;2020-12-11T17:48:53;0.88;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;96633699999,remote
Yogyakarta;12/12/2020;28.4;22.6;25.1;32.5;22.6;26.0;23.3;90.2;30.1;100;95.8;rain;0;0;28.4;12.2;243.8;1009.3;85.3;5.7;98.7;8.5;4;;2020-12-12T05:15:15;2020-12-12T17:49:24;0.91;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;96633699999,remote
Yogyakarta;12/13/2020;30.3;22.6;24.9;35.5;22.6;25.7;22.9;89.3;22.8;100;83.3;rain;0;0;27.0;10.8;239.0;1009.5;93.1;3.0;149.3;13.1;7;;2020-12-13T05:15:40;2020-12-13T17:49:55;0.95;Rain, Overcast;Cloudy skies throughout the day with a chance of rain throughout the day.;rain;96633699999,remote
Yogyakarta;12/14/2020;27.4;22.3;24.3;30.7;22.3;24.5;22.7;91.1;25.9;100;91.7;rain;0;0;31.3;8.6;253.6;1010.3;100.0;;116.3;10.1;5;;2020-12-14T05:16:06;2020-12-14T17:50:26;0.00;Rain, Overcast;Cloudy skies throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;12/15/2020;27.4;22.9;24.4;31.5;22.9;25.0;23.0;92.2;34.5;100;79.2;rain;0;0;24.8;11.9;247.4;1010.9;99.7;;94.9;8.3;4;;2020-12-15T05:16:33;2020-12-15T17:50:56;0.02;Rain, Overcast;Cloudy skies throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;12/16/2020;28.5;22.4;24.6;32.7;22.4;25.5;22.6;88.9;13.0;100;70.8;rain;0;0;33.8;12.2;247.3;1010.3;87.5;;194.6;16.7;7;;2020-12-16T05:17:00;2020-12-16T17:51:27;0.05;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;12/17/2020;28.1;22.8;24.4;32.8;22.8;25.2;22.4;89.0;10.8;100;75.0;rain;0;0;38.2;15.8;258.7;1009.3;99.9;;166.9;14.4;7;;2020-12-17T05:17:28;2020-12-17T17:51:58;0.08;Rain, Overcast;Cloudy skies throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;12/18/2020;28.4;21.9;24.0;32.3;21.9;24.6;21.8;88.1;16.4;100;62.5;rain;0;0;43.6;15.5;260.5;1008.7;98.2;;153.8;13.4;6;;2020-12-18T05:17:56;2020-12-18T17:52:28;0.11;Rain, Overcast;Cloudy skies throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;12/19/2020;28.0;22.1;24.4;31.6;22.1;25.3;22.2;87.6;7.5;100;79.2;rain;0;0;42.5;18.4;251.6;1009.2;99.9;;212.0;18.4;8;;2020-12-19T05:18:24;2020-12-19T17:52:59;0.15;Rain, Overcast;Cloudy skies throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;12/20/2020;29.4;22.0;25.4;32.5;22.0;26.4;21.8;81.3;1.5;100;33.3;rain;0;0;40.0;18.0;255.6;1009.7;98.8;;238.7;20.6;8;;2020-12-20T05:18:53;2020-12-20T17:53:29;0.18;Rain, Overcast;Cloudy skies throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;12/21/2020;29.1;21.6;25.1;33.6;21.6;26.0;21.9;82.8;3.3;100;41.7;rain;0;0;36.4;17.3;254.4;1009.5;97.8;;228.7;19.7;8;;2020-12-21T05:19:23;2020-12-21T17:53:59;0.21;Rain, Overcast;Cloudy skies throughout the day with rain.;rain;remote
Yogyakarta;12/22/2020;29.8;23.5;25.9;35.4;23.5;27.3;23.1;85.3;3.7;100;33.3;rain;0;0;31.7;14.0;244.8;1009.4;88.7;;205.8;17.8;8;;2020-12-22T05:19:53;2020-12-22T17:54:28;0.25;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;remote
Yogyakarta;12/23/2020;29.2;23.6;25.9;35.2;23.6;27.2;23.2;85.5;3.7;100;58.3;rain;0;0;32.8;14.0;231.6;1009.0;75.6;;251.6;21.8;9;;2020-12-23T05:20:23;2020-12-23T17:54:58;0.28;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;12/24/2020;30.0;22.6;25.7;36.0;22.6;27.2;23.3;87.8;1.9;100;50.0;rain;0;0;29.5;12.6;235.6;1009.2;75.0;;254.3;22.0;8;;2020-12-24T05:20:53;2020-12-24T17:55:27;0.31;Rain, Partially cloudy;Partly cloudy throughout the day with rain.;rain;remote
Yogyakarta;12/25/2020;29.3;23.0;25.9;34.0;23.0;27.4;23.2;85.3;8.0;100;62.5;rain;0;0;28.4;11.9;230.6;1009.8;75.4;;227.1;19.5;8;;2020-12-25T05:21:24;2020-12-25T17:55:55;0.34;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;12/26/2020;30.2;22.6;25.4;34.5;22.6;26.4;23.1;87.6;58.9;100;83.3;rain;0;0;27.7;11.5;246.3;1010.3;99.3;;184.9;16.0;8;;2020-12-26T05:21:55;2020-12-26T17:56:23;0.37;Rain, Overcast;Cloudy skies throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;12/27/2020;30.3;22.9;25.7;35.2;22.9;27.0;23.2;86.8;18.0;100;95.8;rain;0;0;31.7;12.2;246.1;1010.0;92.4;;190.2;16.4;7;;2020-12-27T05:22:26;2020-12-27T17:56:51;0.41;Rain, Overcast;Cloudy skies throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;12/28/2020;30.6;22.7;25.3;35.5;22.7;26.5;22.8;87.0;16.7;100;91.7;rain;0;0;34.2;13.3;250.6;1009.3;99.5;;131.9;11.3;5;;2020-12-28T05:22:57;2020-12-28T17:57:18;0.44;Rain, Overcast;Cloudy skies throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;12/29/2020;29.9;23.0;25.3;35.6;23.0;26.3;23.1;88.1;11.8;100;87.5;rain;0;0;33.8;13.3;258.6;1008.9;97.5;;160.4;13.7;6;;2020-12-29T05:23:28;2020-12-29T17:57:45;0.47;Rain, Overcast;Cloudy skies throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;12/30/2020;27.3;22.7;24.3;30.2;22.7;24.6;22.4;89.7;30.0;100;100.0;rain;0;0;30.2;13.7;254.1;1009.3;98.7;;124.3;10.6;5;;2020-12-30T05:24:00;2020-12-30T17:58:11;0.50;Rain, Overcast;Cloudy skies throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;12/31/2020;28.3;22.6;24.7;33.3;22.6;25.5;23.0;90.6;60.8;100;87.5;rain;0;0;32.4;11.5;250.8;1009.2;96.1;;105.1;9.0;4;;2020-12-31T05:24:31;2020-12-31T17:58:37;0.54;Rain, Overcast;Cloudy skies throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;1/1/2021;30.6;22.2;25.3;36.0;22.2;26.7;23.0;88.0;24.3;100;83.3;rain;0;0;24.5;9.7;238.1;1009.5;99.4;;169.0;14.7;6;;2021-01-01T05:25:03;2021-01-01T17:59:02;0.57;Rain, Overcast;Cloudy skies throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;1/2/2021;28.5;22.8;24.8;31.8;22.8;25.5;22.5;87.6;19.7;100;100.0;rain;0;0;33.5;15.8;255.1;1009.9;99.7;;92.4;7.9;4;;2021-01-02T05:25:34;2021-01-02T17:59:26;0.61;Rain, Overcast;Cloudy skies throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;1/3/2021;28.4;22.5;24.5;31.8;22.5;25.3;22.2;87.3;19.7;100;83.3;rain;0;0;38.5;16.6;254.9;1009.7;99.5;;163.6;14.1;6;;2021-01-03T05:26:06;2021-01-03T17:59:50;0.64;Rain, Overcast;Cloudy skies throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;1/4/2021;28.6;21.4;24.7;32.0;21.4;25.5;22.2;87.0;10.7;100;58.3;rain;0;0;30.2;10.1;257.4;1009.2;99.1;;134.9;11.6;6;;2021-01-04T05:26:37;2021-01-04T18:00:13;0.68;Rain, Overcast;Cloudy skies throughout the day with rain.;rain;remote
Yogyakarta;1/5/2021;28.4;21.9;24.9;32.4;21.9;26.0;22.9;89.0;35.7;100;91.7;rain;0;0;24.1;9.0;164.1;1008.8;99.5;;159.0;13.7;6;;2021-01-05T05:27:08;2021-01-05T18:00:35;0.72;Rain, Overcast;Cloudy skies throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;1/6/2021;31.1;23.0;26.0;37.9;23.0;27.9;23.5;86.4;17.5;100;87.5;rain;0;0;23.4;8.3;250.4;1008.3;93.9;;172.5;14.9;8;;2021-01-06T05:27:40;2021-01-06T18:00:57;0.75;Rain, Overcast;Cloudy skies throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;1/7/2021;29.5;22.7;25.4;33.6;22.7;26.5;23.0;87.5;15.2;100;62.5;rain;0;0;20.5;9.4;175.3;1008.0;92.3;;116.8;10.2;4;;2021-01-07T05:28:11;2021-01-07T18:01:18;0.79;Rain, Overcast;Cloudy skies throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;1/8/2021;30.2;23.4;25.8;34.7;23.4;27.3;23.3;86.4;8.6;100;70.8;rain;0;0;15.1;6.1;70.5;1008.2;99.7;;157.3;13.7;6;;2021-01-08T05:28:41;2021-01-08T18:01:38;0.82;Rain, Overcast;Cloudy skies throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;1/9/2021;28.1;23.0;24.8;33.3;23.0;25.8;23.3;91.6;17.5;100;91.7;rain;0;0;29.2;9.0;245.4;1008.5;98.4;;139.2;12.1;5;;2021-01-09T05:29:12;2021-01-09T18:01:57;0.86;Rain, Overcast;Cloudy skies throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;1/10/2021;27.9;22.5;24.9;31.7;22.5;25.7;23.4;91.5;20.5;100;95.8;rain;0;0;26.6;11.2;256.3;1008.4;99.9;;111.9;9.5;5;;2021-01-10T05:29:42;2021-01-10T18:02:16;0.89;Rain, Overcast;Cloudy skies throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;1/11/2021;29.6;22.5;25.2;33.7;22.5;26.3;23.1;88.8;43.1;100;50.0;rain;0;0;26.6;11.2;280.7;1008.8;99.6;;166.2;14.3;6;;2021-01-11T05:30:12;2021-01-11T18:02:34;0.93;Rain, Overcast;Cloudy skies throughout the day with rain.;rain;remote
Yogyakarta;1/12/2021;29.9;22.8;25.5;35.9;22.8;26.8;23.2;87.5;23.7;100;50.0;rain;0;0;31.3;12.6;242.6;1009.1;99.5;;196.7;17.1;6;;2021-01-12T05:30:42;2021-01-12T18:02:51;0.96;Rain, Overcast;Cloudy skies throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;1/13/2021;30.0;23.1;25.2;35.6;23.1;26.3;22.8;87.0;20.7;100;91.7;rain;0;0;41.0;14.0;244.6;1010.2;97.1;;159.9;13.8;6;;2021-01-13T05:31:11;2021-01-13T18:03:07;0.00;Rain, Overcast;Cloudy skies throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;1/14/2021;29.1;22.8;25.3;31.7;22.8;26.0;21.6;80.7;13.3;100;54.2;rain;0;0;32.0;13.3;254.7;1011.0;99.9;;136.1;11.9;6;;2021-01-14T05:31:40;2021-01-14T18:03:22;0.03;Rain, Overcast;Cloudy skies throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;1/15/2021;30.3;22.1;25.5;33.0;22.1;26.2;20.9;75.9;0.4;100;12.5;rain;0;0;28.4;11.9;251.9;1010.1;99.9;;189.7;16.3;7;;2021-01-15T05:32:09;2021-01-15T18:03:36;0.06;Rain, Overcast;Cloudy skies throughout the day with morning rain.;rain;remote
Yogyakarta;1/16/2021;28.0;22.9;24.9;31.6;22.9;25.3;21.7;82.6;3.7;100;50.0;rain;0;0;34.9;15.5;257.5;1008.9;100.0;;193.5;16.6;9;;2021-01-16T05:32:37;2021-01-16T18:03:49;0.10;Rain, Overcast;Cloudy skies throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;1/17/2021;30.7;21.9;25.7;35.1;21.9;26.9;22.5;83.9;5.7;100;83.3;rain;0;0;31.3;13.0;271.7;1008.8;96.9;;223.2;19.1;9;;2021-01-17T05:33:04;2021-01-17T18:04:02;0.13;Rain, Overcast;Cloudy skies throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;1/18/2021;28.6;22.6;24.7;32.9;22.6;25.4;23.0;90.6;14.3;100;70.8;rain;0;0;28.4;7.9;313.9;1009.5;99.9;;100.2;8.6;4;;2021-01-18T05:33:32;2021-01-18T18:04:13;0.16;Rain, Overcast;Cloudy skies throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;1/19/2021;28.9;22.2;24.7;34.1;22.2;25.4;23.1;91.0;28.3;100;91.7;rain;0;0;28.1;9.4;43.9;1009.7;98.2;;173.0;15.0;7;;2021-01-19T05:33:58;2021-01-19T18:04:24;0.19;Rain, Overcast;Cloudy skies throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;1/20/2021;30.6;22.8;25.8;37.1;22.8;27.4;23.4;87.7;6.6;100;45.8;rain;0;0;22.0;6.5;38.8;1009.9;99.4;;208.3;18.0;8;;2021-01-20T05:34:25;2021-01-20T18:04:33;0.22;Rain, Overcast;Cloudy skies throughout the day with a chance of rain throughout the day.;rain;remote
Yogyakarta;1/21/2021;31.0;23.1;26.0;37.0;23.1;27.6;23.3;85.8;5.2;100;33.3;rain;0;0;24.1;8.6;258.8;1010.0;99.9;;230.3;19.9;8;;2021-01-21T05:34:50;2021-01-21T18:04:42;0.25;Rain, Overcast;Cloudy skies throughout the day with rain.;rain;remote
Yogyakarta;1/22/2021;31.5;22.7;25.8;35.8;22.7;26.9;22.6;83.9;3.6;100;58.3;rain;0;0;31.7;13.7;252.6;1010.2;97.1;;206.2;18.0;8;;2021-01-22T05:35:16;2021-01-22T18:04:49;0.29;Rain, Overcast;Cloudy skies throughout the day with rain.;rain;remote
Yogyakarta;1/23/2021;31.1;22.2;26.0;37.4;22.2;27.8;23.3;85.7;4.1;100;58.3;rain;0;0;22.0;5.0;47.5;1009.8;99.7;;217.8;18.8;9;;2021-01-23T05:35:40;2021-01-23T18:04:56;0.32;Rain, Overcast;Cloudy skies throughout the day with rain.;rain;remote
Yogyakarta;1/24/2021;30.0;23.2;25.6;35.6;23.2;26.7;23.4;87.9;12.4;100;50.0;rain;0;0;24.1;7.6;46.5;1010.5;99.6;;210.1;18.2;8;;2021-01-24T05:36:04;2021-01-24T18:05:02;0.35;Rain, Overcast;Cloudy skies throughout the day with a chance of rain throughout the day.;rain;remote
